MeanR,StdR,MeanG,StdG,Kappa,Sample ID,Volume_Fraction
3.1315,0.044634,3.9552,0.65249,1.0718,2960,0.29187
3.906,0.12414,1.1016,0.43938,0.30257,2961,0.36362
25.309,0.11614,0.15802,0.015598,0.91083,2962,0.22864
13.353,1.1414,0.1241,0.0080367,0.35766,2963,0.20508
7.9767,1.3097,8.2034,0.29834,1.0672,2964,0.19615
9.5039,3.2672,0.98958,0.20205,0.0061904,2965,0.41655
6.3604,0.10369,0.13953,0.007984,2.3922,2966,0.21716
27.722,0.08189,0.53814,0.015192,507.05,2967,0.37671
7.6086,2.0079,0.84563,0.40972,1.3385e-08,2968,0.42906
5.5439,0.29117,0.81209,0.33323,0.16354,2969,0.365
7.1059,0.067754,0.32981,0.04615,8.1561,2970,0.33689
4.6183,0.11261,1.2367,0.9121,1.5883,2971,0.3164
4.2522,0.00066552,0.14679,0.014948,1.2997,2972,0.21503
3.2827,0.073119,0.12653,0.00075885,1.7072,2973,0.19936
7.9409,1.8727,0.24375,0.070464,11353.0,2974,0.3275
16.975,0.59574,5.972,0.28876,9971.8,2975,0.35237
7.3812,0.12031,0.19884,0.019411,3.166,2976,0.26973
10.821,3.0472,0.60633,0.26811,0.16144,2977,0.3404
5.134,0.84209,2.5893,0.86363,3.3009,2978,0.31102
3.8822,0.04245,2.1349,0.26111,9.7816,2979,0.3484
3.1133,0.026991,6.5585,0.93929,0.7427,2980,0.22736
4.3665,0.1771,6.3041,0.77955,132380.0,2981,0.34402
10.865,1.7029,0.36812,0.11196,0.0012552,2982,0.3143
3.6761,0.16481,8.0436,0.134,93954000.0,2983,0.33769
5.2784,0.86426,0.12798,0.0043745,2.802,2984,0.20824
3.7221,0.2377,2.0814,1.2847,0.0013032,2985,0.30849
7.7316,1.1456,1.2391,0.087914,57.501,2986,0.37789
8.803,1.4511,2.8379,0.16605,1.8203,2987,0.31632
5.4357,0.64653,3.4094,1.1532,0.044951,2988,0.30418
6.8485,1.581,0.4928,0.10869,0.28204,2989,0.29905
27.011,0.80479,0.18883,0.026714,0.30811,2990,0.23391
8.0958,1.358,1.8621,0.76634,2.1641e-08,2991,0.34087
3.6791,0.047536,0.34227,0.11836,4.3321e-06,2992,0.28803
29.22,0.10479,0.25906,0.033375,0.050822,2993,0.30619
16.158,2.3594,0.58791,0.33489,0.1926,2994,0.34139
3.5668,0.18492,0.21273,0.034381,0.36369,2995,0.26398
26.519,0.20135,1.3161,0.18365,0.023496,2996,0.36139
12.437,3.4285,0.53314,0.020038,141670.0,2997,0.40745
6.6685,1.2361,0.73434,0.10161,0.0092387,2998,0.35579
4.6451,0.53588,7.0932,0.8063,50744.0,2999,0.34852
8.9912,1.309,1.6765,0.5859,345810.0,3000,0.38416
